"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"5151","454","1710","344","2078","378","27","37","436","225","0","12","682","403","218","205","113","179","105","93","1400000US51510200406","Census Tract 2004.06, Alexandria city, Virginia"
"4291","550","2222","340","1392","504","0","12","355","148","0","12","51","61","271","201","89","140","182","159","1400000US51510200407","Census Tract 2004.07, Alexandria city, Virginia"
"4114","567","1977","569","1483","313","0","12","231","123","0","12","91","89","332","239","130","199","202","139","1400000US51510200500","Census Tract 2005, Alexandria city, Virginia"
"5025","355","2870","390","1125","190","9","14","360","135","0","17","402","418","259","170","24","36","235","166","1400000US51510200600","Census Tract 2006, Alexandria city, Virginia"
"781","70","675","95","75","74","0","12","26","25","0","12","5","10","0","12","0","12","0","12","1400000US51510200701","Census Tract 2007.01, Alexandria city, Virginia"
"4548","513","3766","486","433","164","35","50","198","141","12","22","20","25","84","58","0","12","84","58","1400000US51510200702","Census Tract 2007.02, Alexandria city, Virginia"
"2947","295","1800","250","941","240","45","51","108","76","0","12","23","37","30","37","0","12","30","37","1400000US51510200703","Census Tract 2007.03, Alexandria city, Virginia"
"2807","160","2233","263","379","187","0","12","157","89","0","12","0","12","38","30","0","12","38","30","1400000US51510200801","Census Tract 2008.01, Alexandria city, Virginia"
"3123","300","2287","329","495","174","8","13","203","117","0","12","0","12","130","78","10","14","120","75","1400000US51510200802","Census Tract 2008.02, Alexandria city, Virginia"
"4912","214","4241","262","233","124","0","12","150","82","0","12","87","106","201","117","8","13","193","116","1400000US51510200900","Census Tract 2009, Alexandria city, Virginia"
"2674","229","2396","228","61","52","0","12","71","41","0","12","26","41","120","72","0","12","120","72","1400000US51510201000","Census Tract 2010, Alexandria city, Virginia"
"3268","261","2578","231","126","87","0","12","388","245","0","12","53","68","123","81","14","22","109","79","1400000US51510201100","Census Tract 2011, Alexandria city, Virginia"
